Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Target,course_id
1,8,3,10,1,1,1,22,28,1,8,0,0,1,0,0,18,0,0,6,14,5,11,0,0,6,6,6,11.66666667,0,Graduate,208
1,9,4,15,1,1,1,13,14,5,5,0,0,1,0,0,20,0,0,6,12,5,12,0,0,6,8,6,11.57142857,0,Dropout,360
1,8,3,12,1,1,1,13,1,10,10,0,0,1,0,1,19,0,0,7,7,7,13.30857143,0,0,8,10,8,12.55,0,Graduate,275
1,1,1,16,1,1,1,22,27,10,10,0,1,0,0,0,21,0,0,6,8,3,13.66666667,0,0,6,7,3,10.66666667,0,Dropout,373
1,8,1,14,1,3,1,10,3,6,9,0,1,0,0,0,20,0,0,6,6,0,0,0,0,6,9,0,0,0,Dropout,320
1,1,1,11,1,1,1,22,28,10,10,0,0,1,0,0,18,0,0,6,10,5,12.2,0,0,6,8,4,11.25,0,Graduate,240
1,1,1,15,1,1,1,1,4,6,4,0,0,1,0,1,20,0,0,6,7,6,12.66666667,0,0,6,6,6,12.83333333,0,Graduate,345
1,1,2,12,1,1,1,13,27,2,10,0,0,1,0,1,19,0,0,8,8,8,14.07125,0,0,8,8,8,14.07125,0,Graduate,266
1,1,1,6,1,6,1,13,14,10,10,0,0,1,0,0,22,0,0,5,14,4,14.25,3,0,5,9,5,13.2,4,Dropout,93
1,8,1,8,1,1,1,13,14,10,10,0,0,0,0,0,22,0,0,6,0,0,0,0,0,2,2,0,0,2,Dropout,160
1,1,2,16,1,1,1,23,28,8,6,0,0,1,0,0,18,0,0,6,10,3,12,0,0,6,8,4,10.25,0,Enrolled,372
1,14,1,9,1,1,1,3,14,10,10,0,0,1,0,0,21,0,3,10,18,6,11.16666667,2,4,10,16,7,10.57142857,0,Enrolled,169
1,1,1,10,1,1,1,13,14,1,6,0,0,1,0,0,19,0,0,6,12,2,13,0,0,6,8,5,11.6,0,Graduate,202
1,1,4,2,1,1,1,22,28,10,10,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,Dropout,10
1,1,2,12,1,1,1,19,24,1,1,0,0,1,0,1,20,0,0,8,8,7,14.90142857,1,0,8,8,7,14.90142857,1,Dropout,266
1,1,3,12,1,1,1,23,14,9,9,0,1,1,0,1,18,0,0,7,8,7,12.65,0,0,8,9,8,12.44555556,0,Graduate,272
1,16,1,17,0,16,1,13,27,6,10,0,0,0,0,0,22,0,7,12,12,7,11,0,5,5,5,5,10.6,0,Dropout,407
1,8,4,6,1,1,1,13,26,12,8,0,0,1,0,0,20,0,0,5,7,4,12.4,0,0,5,9,5,12.66666667,0,Graduate,99
1,15,1,4,1,14,1,23,28,7,7,0,0,1,0,0,19,0,0,6,7,6,12,0,0,6,7,6,12.66666667,0,Graduate,53
1,1,5,12,1,1,1,1,14,7,8,0,0,1,0,1,19,0,0,7,8,7,12.13571429,0,0,8,10,7,13.32857143,0,Graduate,270
1,1,2,12,1,1,1,23,14,10,8,0,0,1,0,1,20,0,0,7,10,5,12.62,0,0,7,8,6,12.5,0,Enrolled,266
1,12,1,17,0,1,1,23,28,4,4,0,0,1,0,0,25,0,0,5,11,3,10.66666667,0,0,5,11,3,11.33333333,0,Enrolled,402
1,1,1,12,1,1,1,13,14,10,8,0,0,1,0,1,19,0,0,7,12,6,13.76666667,0,0,8,10,7,14.05142857,0,Graduate,260
1,9,1,12,1,1,1,23,27,10,8,0,0,1,0,0,19,0,0,8,8,8,13.11625,0,0,8,8,8,13.11625,0,Graduate,273
1,1,1,5,1,1,1,3,28,2,10,0,0,0,0,0,19,0,0,5,5,0,0,0,0,6,0,0,0,0,Dropout,75
1,1,1,12,1,1,1,23,14,10,6,0,0,1,0,0,20,0,0,7,9,6,12.7,0,0,8,8,7,13.57142857,0,Graduate,260
1,12,2,13,1,1,1,22,27,10,10,0,0,1,0,0,25,0,0,7,11,7,11.85714286,0,0,8,21,5,11.7,0,Enrolled,306
1,8,1,12,1,1,1,13,28,6,10,0,0,1,0,1,20,0,0,7,7,6,12.33333333,0,0,7,7,6,12.33333333,0,Graduate,265
1,12,1,10,1,1,1,23,14,10,10,0,0,1,0,0,24,0,0,6,9,4,15.75,0,0,6,10,5,16.4,0,Enrolled,213
1,1,3,14,1,1,1,1,1,6,6,0,0,1,0,0,20,0,0,5,6,5,13.33333333,0,0,5,6,5,13.2,0,Graduate,329
1,13,1,12,1,1,1,1,14,5,9,0,0,1,0,0,21,0,4,7,9,7,14.35555556,0,5,8,8,8,13.49375,0,Graduate,267
1,15,1,4,1,14,1,22,28,10,10,0,1,1,0,1,19,0,0,6,8,6,13,0,0,6,11,5,13,0,Graduate,53
1,1,1,15,1,1,1,23,27,10,10,0,0,1,0,1,19,0,0,6,6,6,12.83333333,0,0,6,6,6,13.5,0,Graduate,345
1,1,2,14,1,1,1,22,28,10,10,0,0,1,0,1,21,0,0,5,5,5,13.2,0,0,5,5,4,13,0,Graduate,323
1,12,1,12,1,3,1,3,27,3,11,0,0,1,0,0,28,0,0,7,9,7,17.00555556,0,1,8,9,8,16.58222222,0,Graduate,269
1,1,1,10,1,1,1,22,28,10,10,0,1,0,0,1,19,0,0,6,8,5,10.6,0,0,6,8,5,11,0,Graduate,202
1,1,1,9,1,1,1,22,27,10,7,0,0,1,0,1,18,0,0,5,5,5,14,0,0,5,6,5,13.6,0,Graduate,168
5,8,5,12,1,1,1,22,28,6,9,0,0,1,0,1,18,0,0,8,8,7,12.11428571,0,0,8,8,7,12.11428571,0,Graduate,278
1,1,3,12,1,1,1,13,27,8,8,0,0,1,0,1,18,0,0,8,8,8,13.05875,0,0,8,8,8,13.05875,0,Graduate,272
1,13,1,12,1,1,1,1,2,10,4,0,0,1,0,0,22,0,4,8,8,7,13.28571429,0,4,8,8,7,13.28571429,0,Graduate,267
1,1,1,9,1,1,1,22,27,32,36,0,0,1,0,0,19,0,0,5,9,4,11,0,0,5,8,3,10.66666667,0,Enrolled,168
1,1,1,12,1,1,1,13,1,10,6,0,0,1,0,1,18,0,0,7,7,7,14.07142857,0,0,8,8,8,15.1625,0,Graduate,260
1,8,1,11,1,1,1,22,27,6,7,0,0,0,0,0,20,0,0,6,0,0,0,0,0,6,0,0,0,0,Dropout,237
1,15,1,2,1,14,1,22,27,6,7,0,0,0,0,0,26,0,4,9,9,4,11.25,0,3,10,12,3,11,0,Dropout,13
1,1,3,5,1,1,1,22,28,10,10,0,0,1,0,1,18,0,0,6,6,6,14,0,0,6,8,6,13.625,0,Graduate,73
1,1,1,11,1,1,1,1,28,5,10,0,0,1,0,1,21,0,0,6,8,6,12.16666667,0,0,6,11,3,11.66666667,0,Dropout,240
1,8,4,12,1,1,1,23,27,4,4,0,0,1,0,0,18,0,0,8,8,7,13.29714286,0,0,8,8,7,13.29714286,0,Graduate,268
1,1,1,6,1,1,1,13,14,5,7,0,0,1,0,0,20,0,0,6,14,6,13.92307692,0,0,6,9,6,14.25,0,Graduate,93
1,1,6,12,1,1,1,23,14,6,7,0,0,1,0,0,18,0,0,7,11,7,13.37,0,0,8,13,7,12.83333333,0,Graduate,263
1,8,6,9,1,1,1,13,28,8,10,0,0,1,0,1,19,0,0,5,5,5,12.4,0,0,5,8,3,11,0,Enrolled,193
1,1,1,14,1,1,1,1,1,3,3,0,0,1,0,0,20,0,0,5,5,4,15,0,0,5,5,4,13.75,0,Dropout,317
1,1,1,16,1,1,1,13,14,10,6,0,1,1,0,1,18,0,0,6,6,6,13.33333333,0,0,6,7,6,12.57142857,0,Graduate,373
1,7,2,9,1,1,1,22,27,10,10,0,0,1,0,1,20,0,0,5,8,3,12,0,0,5,9,4,12.625,0,Enrolled,182
1,1,2,3,0,1,1,13,9,1,1,0,0,1,0,0,22,0,0,6,7,5,13.4,0,0,6,9,5,12.2,0,Graduate,38
1,1,1,2,1,1,1,13,28,5,6,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,Enrolled,9
1,16,1,17,0,1,1,13,28,6,8,0,0,1,0,0,21,0,1,5,9,4,11.5,0,1,5,5,5,11.4,0,Graduate,407
1,9,2,16,1,1,1,1,1,10,1,0,0,1,0,0,18,0,0,7,12,6,12,0,0,7,11,6,12.16666667,0,Enrolled,389
1,1,1,12,1,1,1,13,14,5,5,0,0,1,0,0,18,0,0,8,8,7,13.48571429,0,0,8,8,7,13.48571429,0,Graduate,260
1,1,1,5,1,1,1,10,14,5,6,1,0,1,0,1,18,0,0,6,6,6,12,0,0,6,8,6,11.28571429,0,Graduate,75
1,8,1,2,1,1,1,22,27,10,2,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,Dropout,18
1,8,3,9,1,1,1,1,14,4,6,0,0,1,0,0,19,0,0,5,7,3,10.33333333,0,0,5,11,3,14.42857143,0,Enrolled,173
1,1,1,12,1,1,1,23,1,10,5,0,0,1,0,0,19,0,0,7,10,5,12.94,0,0,7,7,5,13.76,0,Enrolled,260
1,1,3,12,1,1,1,1,27,8,8,0,0,1,0,0,19,0,0,8,11,7,13.25857143,0,0,8,11,7,13.25857143,0,Graduate,272
1,1,1,9,1,1,1,1,2,11,11,0,0,1,0,0,19,0,0,5,9,4,12.25,0,0,5,10,4,12,0,Enrolled,168
1,8,1,11,1,1,1,23,27,10,8,0,0,0,0,0,19,0,0,6,9,3,11.66666667,0,0,6,15,1,10,0,Dropout,237
1,7,4,11,1,1,1,23,27,10,8,0,0,1,0,1,21,0,0,6,7,6,13.57142857,0,0,6,6,6,12.5,0,Graduate,246
1,1,2,15,1,1,14,1,27,10,8,0,0,1,0,1,20,1,0,6,9,5,11.8,0,0,6,9,5,11.83333333,0,Graduate,348
1,1,1,9,1,1,1,13,14,4,10,0,0,1,0,1,20,0,0,5,7,5,14.2,0,0,5,7,5,13.28571429,0,Graduate,168
1,12,1,17,0,12,1,22,27,10,10,0,0,1,0,0,41,0,0,5,8,5,11,0,0,5,6,5,11.8,1,Graduate,402
4,4,1,12,1,15,1,22,27,4,4,0,0,1,0,0,32,0,0,7,16,4,13.625,0,0,7,8,7,12.6375,0,Enrolled,274
1,8,3,12,1,1,1,23,1,10,6,0,0,1,0,0,18,0,0,8,8,7,14.65285714,0,0,8,8,7,14.65285714,0,Graduate,275
4,12,1,3,0,1,1,22,27,4,5,0,0,1,0,1,35,0,0,6,9,6,11.33333333,0,0,6,6,6,11.33333333,0,Graduate,32
1,12,1,12,1,1,1,22,27,10,10,0,1,0,0,0,32,0,0,7,12,4,13.7,0,0,7,7,0,0,0,Dropout,269
1,12,1,3,0,15,1,13,27,6,10,0,0,1,0,0,37,0,7,11,11,11,13.72727273,0,4,8,8,8,14.75,0,Graduate,32
2,12,2,9,1,3,1,3,27,10,10,0,0,1,0,0,30,0,4,7,9,7,11.75,0,3,8,12,7,11.14285714,0,Dropout,188
1,14,2,15,1,1,1,13,14,1,1,0,0,1,1,0,23,0,0,6,9,6,12.33333333,0,0,6,11,5,13,0,Graduate,364
1,8,2,15,1,1,1,3,1,3,8,0,0,1,0,1,20,0,0,6,6,6,14,0,0,6,7,6,13.85714286,0,Dropout,344
1,1,1,14,1,1,1,13,27,6,8,0,0,1,1,0,21,0,0,5,7,4,11.5,0,0,5,6,4,11.75,0,Graduate,317
1,1,1,9,1,1,1,23,14,6,8,0,0,1,1,0,19,0,0,5,6,5,11.2,0,0,5,5,5,13.2,0,Graduate,168
1,8,4,12,1,1,1,1,14,5,4,0,0,1,1,1,18,0,0,8,8,7,15.07,0,0,8,8,7,15.07,0,Graduate,268
1,13,1,7,1,1,1,19,24,1,1,0,0,1,1,0,18,0,0,5,6,1,10,0,0,5,7,1,12,0,Dropout,140
1,12,1,17,0,1,1,1,1,5,11,0,0,1,1,0,24,0,0,5,5,4,12,0,0,5,6,5,12.66666667,0,Enrolled,402
1,9,1,14,1,1,1,1,27,10,10,0,0,1,1,0,22,0,0,6,11,4,13,0,0,6,11,4,12.6,0,Graduate,335
1,8,4,11,1,1,1,13,1,6,6,0,0,1,1,0,18,0,0,6,7,4,11,0,0,6,7,3,11.25,0,Dropout,236
1,7,2,10,1,1,1,22,27,6,7,0,0,1,0,0,18,0,0,6,8,6,13.57142857,0,0,6,11,5,12.16666667,0,Graduate,223
1,1,2,5,1,1,17,2,1,10,2,0,0,1,1,0,21,1,0,6,7,5,14.6,0,0,6,6,5,14.2,0,Graduate,77
4,12,1,12,1,1,1,22,27,10,10,0,1,1,0,0,38,0,0,7,13,3,11.83333333,0,0,7,14,2,10,0,Dropout,269
1,9,1,13,1,1,1,23,27,10,10,0,0,1,0,1,19,0,0,7,11,7,12.625,0,0,8,11,8,12.5125,0,Graduate,308
6,12,1,12,1,1,1,22,27,10,10,0,0,1,0,0,36,0,0,7,12,4,11.5,0,0,7,14,3,12.33333333,0,Dropout,269
1,7,1,6,1,1,1,1,1,10,10,0,0,1,0,0,18,0,0,5,8,4,13.25,1,0,5,10,4,10.5,0,Graduate,110
1,1,3,12,1,1,1,13,14,6,6,0,0,1,0,0,19,0,0,7,9,7,12.60625,0,0,8,12,6,11.9,0,Graduate,272
1,17,1,6,1,16,1,13,28,10,10,0,1,0,0,0,21,0,7,10,15,8,13.75,0,4,9,17,5,13.2,0,Dropout,94
1,1,2,12,1,1,1,13,28,30,43,0,0,1,0,0,19,0,0,7,10,6,13.59833333,0,0,8,11,6,11.93333333,0,Enrolled,266
1,1,1,10,1,1,1,13,14,10,10,0,0,1,0,1,18,0,0,6,11,5,11.14285714,0,0,6,8,6,12.28571429,0,Graduate,202
2,4,1,12,1,3,1,22,14,10,8,0,0,1,0,0,45,0,7,11,11,11,12.7,0,6,10,12,10,12.96818182,0,Enrolled,274
1,8,1,9,1,1,1,22,27,10,8,0,0,1,0,0,20,0,0,5,9,1,10,0,0,5,10,1,11,0,Dropout,172
1,8,1,11,1,1,1,13,1,6,8,0,1,1,0,0,18,0,0,6,8,6,11.66666667,0,0,6,10,4,11.5,0,Graduate,237
1,1,1,14,1,1,1,1,14,5,5,0,0,1,0,1,18,0,0,6,8,6,14,0,0,6,7,6,13.14285714,0,Graduate,317
1,4,2,8,1,3,1,19,24,1,1,0,0,1,0,0,25,0,0,5,9,0,0,4,0,5,9,0,0,3,Dropout,163
1,1,6,12,1,1,1,1,1,5,5,0,0,1,0,0,19,0,0,8,9,7,12.04142857,0,0,8,9,7,12.04142857,0,Graduate,263
1,1,1,2,1,1,1,13,14,8,8,0,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,Graduate,9
1,4,1,11,1,15,1,1,1,4,7,0,0,1,0,0,39,0,12,13,14,13,13.76923077,0,9,12,16,12,14.58333333,0,Graduate,2
2,12,1,4,1,1,1,23,27,10,10,0,0,1,0,0,29,0,13,18,20,18,15.44444444,0,11,13,13,13,15.30769231,0,Graduate,54
1,8,1,16,1,1,1,13,14,5,8,0,0,1,0,0,18,0,0,7,9,6,11.5,0,0,7,8,7,12.71428571,0,Enrolled,379
1,4,1,5,1,3,1,22,2,10,4,0,0,0,0,0,23,0,0,3,3,2,10,0,0,6,0,0,0,0,Dropout,76
1,13,1,16,1,1,1,1,27,6,6,0,0,1,0,0,21,0,0,6,8,4,12.25,0,0,6,13,3,10.33333333,0,Dropout,384
1,1,1,10,1,1,1,1,14,5,5,0,0,0,0,0,18,0,0,6,6,6,14.5,0,0,6,6,6,15.16666667,0,Graduate,202
1,4,1,6,1,15,1,1,14,6,6,0,0,1,0,0,23,0,0,6,7,6,15.57142857,0,0,6,8,6,16.375,0,Graduate,101
1,1,1,8,1,1,1,1,14,5,5,0,0,1,0,0,18,0,0,6,7,6,15.57142857,0,0,6,7,6,14.71428571,0,Graduate,153
2,12,1,3,0,12,1,22,27,5,9,0,0,1,0,0,32,0,0,6,8,5,13.8,0,0,6,7,6,12.16666667,0,Graduate,32
2,12,2,9,1,1,1,13,27,10,8,0,1,0,0,0,29,0,0,5,8,3,10.66666667,0,0,5,14,2,14.8,0,Dropout,188
1,1,6,10,1,1,1,1,28,32,35,0,1,1,0,1,20,0,0,6,8,5,11.6,0,0,6,8,4,11.75,0,Graduate,224
1,12,1,10,1,1,1,19,24,1,1,0,0,0,0,0,28,0,0,6,11,1,13,0,0,6,12,0,0,0,Dropout,213
1,4,1,9,1,3,1,23,28,2,10,0,0,1,0,0,27,0,0,5,9,3,12,0,0,5,11,4,13.625,0,Graduate,181
1,14,2,12,1,1,1,22,24,12,1,0,1,1,0,0,22,0,11,14,14,12,12.33333333,2,11,14,14,12,12.33333333,2,Graduate,283
2,12,1,4,1,12,1,13,27,10,11,0,1,1,0,0,37,0,0,6,10,6,12.875,0,0,6,12,6,12.9,0,Enrolled,54
1,4,1,3,0,3,1,22,28,1,6,0,0,0,0,0,28,0,0,6,12,1,11,0,0,6,0,0,0,0,Dropout,42
2,12,1,4,1,1,1,22,27,10,10,0,1,0,0,0,43,0,0,6,10,4,12.25,0,0,6,13,4,10.5,0,Dropout,54
1,14,1,13,1,1,1,22,27,10,10,0,0,0,0,0,32,0,0,7,7,0,0,7,0,8,8,0,0,7,Dropout,299
1,8,1,10,1,1,1,1,1,10,10,0,0,1,0,1,20,0,0,6,11,4,10.75,0,0,6,13,5,11.5,0,Enrolled,207
4,12,1,12,1,12,1,23,1,10,5,0,0,1,0,1,35,0,0,8,9,8,13.63,1,0,8,9,8,13.63,1,Graduate,269
1,1,1,14,1,1,1,22,27,1,1,0,0,1,0,0,21,0,0,5,8,3,13,0,0,5,7,4,11.5,1,Graduate,317
1,1,4,12,1,1,1,13,14,8,10,0,0,1,0,1,18,0,0,7,9,6,13.53333333,0,0,7,7,7,12.22857143,0,Enrolled,262
1,1,1,12,1,1,1,3,28,4,8,0,0,1,0,1,18,0,0,7,7,7,16.9,0,0,8,9,8,16.37777778,0,Graduate,260
1,8,4,10,1,1,1,13,14,6,9,0,0,1,0,0,18,0,0,6,10,5,12,0,0,6,11,4,12,0,Graduate,211
1,15,1,3,0,14,1,13,27,8,7,0,0,1,0,0,22,0,3,6,6,6,12.5,0,2,6,7,6,13.28571429,0,Graduate,34
1,1,2,12,1,1,1,1,1,5,11,0,0,1,0,0,19,0,0,8,8,7,12.76428571,0,0,8,8,7,12.76428571,0,Graduate,266
1,9,2,9,1,1,1,13,28,10,8,0,0,1,0,1,18,0,0,5,8,5,13.75,0,0,5,6,5,12.16666667,0,Graduate,178
1,1,2,2,1,1,1,24,1,4,5,0,1,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,Dropout,15
1,1,1,12,1,1,1,13,1,10,6,0,0,1,0,1,18,0,0,7,7,7,14.60428571,0,0,8,9,8,15.68333333,0,Graduate,260
2,12,1,17,0,12,1,13,29,6,4,0,1,0,0,0,31,0,0,5,7,0,0,0,0,5,7,0,0,0,Dropout,402
2,12,1,3,0,12,1,1,14,2,6,0,1,1,0,1,33,0,0,6,9,5,13.83333333,0,0,6,7,6,12.5,0,Graduate,32
1,1,3,12,1,1,1,13,28,8,8,0,0,1,0,1,19,0,0,8,8,8,13.57625,0,0,8,8,8,13.57625,0,Graduate,272
1,8,1,10,1,1,1,23,28,8,8,0,0,1,0,1,18,0,0,6,7,6,15.14285714,0,0,6,6,6,15.83333333,0,Graduate,207
1,1,1,9,1,1,1,7,14,5,4,0,0,1,0,0,23,0,0,5,8,3,10.66666667,0,0,5,8,5,11.6,0,Graduate,168
1,8,1,10,1,1,1,23,28,6,8,0,0,1,0,0,20,0,0,6,11,5,11.2,0,0,6,6,6,12,0,Graduate,207
1,1,5,12,1,1,1,23,28,5,9,0,0,1,0,0,18,0,0,8,8,8,13.76375,0,0,8,8,8,13.76375,0,Graduate,270
1,17,1,6,1,16,1,1,1,5,4,0,1,1,0,0,21,0,7,9,10,8,13.25,0,4,9,14,5,12.2,0,Enrolled,94
1,1,1,10,1,1,1,13,28,6,7,0,0,1,0,1,22,0,0,6,10,5,10.71428571,0,0,6,10,5,12.2,0,Graduate,202
1,1,1,10,1,1,1,1,14,5,5,0,1,1,0,0,20,0,0,6,6,6,12.16666667,0,0,6,7,6,11.66666667,0,Graduate,202
1,4,1,12,1,3,1,13,28,5,11,0,0,1,0,0,23,0,1,7,8,6,14.35714286,0,1,7,8,6,14.35714286,0,Graduate,274
1,8,2,15,1,1,1,3,1,5,6,0,0,1,0,0,19,0,0,6,6,6,12.83333333,0,0,6,6,6,12.66666667,0,Graduate,344
1,8,6,12,1,1,1,1,27,2,2,0,0,1,0,0,19,0,0,8,8,7,13.92571429,0,0,8,8,7,13.92571429,0,Graduate,264
1,12,1,17,0,1,1,13,28,8,5,0,0,1,0,0,26,0,0,5,9,2,12,0,0,5,9,3,11,0,Dropout,402
1,1,6,12,1,1,1,1,27,5,4,0,0,1,0,0,18,0,0,7,7,7,13.44285714,0,0,8,9,8,13.74444444,0,Graduate,263
1,9,1,7,1,1,1,1,27,8,8,0,0,1,1,0,18,0,0,5,5,1,16,0,0,5,5,0,0,0,Dropout,143
1,15,1,4,1,14,1,23,27,10,10,0,0,1,1,0,20,0,0,6,8,6,13.125,0,0,6,10,6,13.2,0,Graduate,53
1,1,1,14,1,1,1,3,1,5,5,0,0,1,1,0,19,0,0,6,7,0,0,0,0,6,6,0,0,0,Dropout,317
1,14,1,17,0,1,1,22,27,10,10,0,0,0,1,0,32,0,5,9,9,5,11.4,0,4,4,4,4,11,0,Dropout,409
2,12,1,8,1,1,1,13,14,5,5,0,0,0,1,0,31,0,0,4,12,2,11,2,0,5,9,3,11.66666667,0,Dropout,156
1,12,1,7,1,12,1,1,14,5,6,0,0,1,1,0,25,0,0,5,13,1,11,0,0,5,11,1,10,0,Enrolled,126
1,13,1,6,1,14,1,13,3,10,2,0,0,1,0,0,21,0,2,6,14,5,13.66666667,0,2,6,10,5,13,0,Graduate,109
2,14,1,17,0,1,1,22,27,5,10,0,0,0,0,0,31,0,2,6,10,4,11.75,0,0,5,6,1,10,0,Dropout,409
2,12,1,16,1,1,1,22,27,6,6,0,0,1,0,0,34,0,0,7,11,1,10,0,0,7,7,1,13,0,Dropout,375
1,1,1,10,1,1,1,13,14,10,10,0,0,1,0,1,18,0,0,6,8,6,13.5,0,0,6,9,6,12.83333333,0,Graduate,202
1,1,3,10,1,1,1,13,14,10,10,0,1,1,0,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,Dropout,201
1,17,1,14,1,16,1,13,27,4,7,0,1,1,0,0,21,0,0,6,12,1,12,0,0,6,11,1,11,0,Enrolled,336
1,1,2,16,1,1,1,23,27,6,4,0,0,0,0,0,18,0,0,6,11,3,13,0,0,6,10,5,11.8,0,Dropout,372
1,1,1,11,1,1,1,13,29,5,9,0,0,1,0,0,20,0,0,6,7,6,14.83333333,0,0,6,6,6,16,0,Graduate,240
1,14,1,15,1,1,1,23,27,10,6,0,0,1,0,0,20,0,0,6,6,6,11.83333333,0,0,6,7,6,12.85714286,0,Graduate,354
1,8,3,14,1,1,1,23,28,8,9,1,0,1,0,1,18,0,0,6,10,5,12,0,0,6,11,5,12.33333333,0,Graduate,333
1,1,1,10,1,1,1,23,28,8,9,0,0,1,0,0,19,0,0,6,11,4,12.75,0,0,6,7,6,11.33333333,0,Graduate,202
1,14,1,6,1,1,1,13,14,6,2,0,0,1,0,0,19,0,0,5,5,0,0,5,0,5,7,4,14.75,1,Enrolled,108
4,12,1,8,1,1,1,3,1,6,6,0,0,1,0,1,30,0,0,6,7,0,0,0,0,6,16,1,10,0,Dropout,156
1,8,1,10,1,1,1,13,28,6,6,0,0,1,0,0,19,0,0,6,6,6,12,0,0,6,7,6,12.85714286,0,Graduate,207
1,1,3,13,1,1,1,23,27,8,8,0,0,1,0,0,19,0,0,7,9,7,11.67777778,0,0,8,8,8,13.8,0,Graduate,309
1,1,4,12,1,1,1,1,27,5,8,0,0,1,0,1,19,0,0,8,8,7,13.6,0,0,8,8,7,13.6,0,Graduate,262
1,1,1,6,1,1,1,13,28,10,10,0,0,1,0,0,19,0,0,6,7,6,16,0,0,6,8,6,15.875,0,Graduate,93
1,1,3,10,1,1,1,1,1,4,4,0,0,1,0,0,20,0,0,6,9,5,11.8,0,0,6,7,6,11.5,0,Graduate,201
1,13,1,7,1,1,1,13,27,10,4,0,1,1,1,0,25,0,0,5,5,0,0,0,2,6,7,2,14,0,Dropout,140
1,1,2,15,1,1,1,13,14,10,10,0,0,1,1,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,Dropout,348
2,12,1,16,1,1,1,22,14,8,4,0,1,1,0,1,34,0,0,6,7,6,16.14285714,0,0,6,10,6,16.2,0,Graduate,375
1,9,2,12,1,1,1,23,27,10,6,0,0,1,0,1,18,0,0,8,8,7,11.78571429,0,0,8,8,7,11.78571429,0,Graduate,284
1,1,6,12,1,1,1,1,1,5,6,0,0,1,0,1,18,0,0,8,8,8,13.42375,0,0,8,8,8,13.42375,0,Graduate,263
1,1,1,14,1,1,1,23,28,10,11,0,0,1,0,0,20,0,0,6,8,6,12.5,0,0,6,10,5,14.16666667,0,Graduate,317
1,8,2,12,1,1,1,13,27,10,8,0,0,1,0,1,20,0,0,8,8,7,12.46428571,0,0,8,8,7,12.46428571,0,Graduate,261
1,17,1,17,0,1,1,23,28,29,44,0,1,1,0,0,23,0,6,11,18,8,12.375,0,3,9,15,5,12.6,0,Enrolled,411
1,12,1,14,1,1,1,22,27,7,7,0,0,1,0,0,28,0,0,6,8,1,10,0,0,6,9,0,0,0,Dropout,319
1,8,1,15,1,1,1,22,14,10,11,0,0,1,0,0,18,0,0,6,8,5,12.6,0,0,6,10,6,12.42857143,0,Enrolled,347
1,14,1,9,1,1,1,13,28,10,10,0,0,1,0,0,19,0,0,5,5,5,12.6,0,0,5,6,4,12.4,0,Graduate,169
2,1,1,9,1,1,1,23,27,10,9,0,0,1,0,0,34,0,0,5,7,2,10,0,0,5,6,4,12,0,Dropout,168
2,16,1,16,1,1,1,22,27,8,9,0,0,1,0,0,35,0,0,7,7,0,0,0,0,6,0,0,0,0,Dropout,382
1,4,1,17,0,15,1,22,27,10,8,0,0,1,0,0,32,0,0,5,7,5,11.6,0,0,5,8,5,12.33333333,0,Graduate,406
1,8,2,11,1,1,1,13,14,5,8,0,0,1,0,0,19,0,0,6,8,6,12.16666667,0,0,6,6,6,13.5,0,Graduate,239
1,8,5,14,1,1,1,1,14,10,8,0,0,1,0,0,18,0,0,6,10,4,13.6,0,0,6,7,5,12.66666667,0,Graduate,332
2,12,1,9,1,1,1,22,27,10,10,0,0,0,0,0,35,0,0,5,8,4,12.5,1,0,5,8,5,11.8,0,Dropout,179
1,12,1,3,0,1,1,1,10,5,6,0,0,1,1,1,24,0,0,6,6,4,12.25,0,0,6,10,4,11.5,0,Enrolled,32
1,8,1,10,1,1,1,13,27,10,10,0,0,1,0,1,20,0,0,6,7,6,11.71428571,0,0,6,8,6,12.625,0,Graduate,207
1,1,3,15,1,1,4,13,14,5,10,0,0,1,1,1,18,1,0,6,7,6,13.5,0,0,6,7,6,13,0,Graduate,350
1,1,3,12,1,1,1,23,14,8,10,0,0,1,1,1,20,0,0,8,8,7,13.02428571,0,0,8,8,7,13.02428571,0,Graduate,272
1,8,5,11,1,1,1,1,14,5,8,0,0,0,1,0,18,0,0,6,12,0,0,0,0,6,0,0,0,0,Dropout,247
