Student_ID,course_id,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Debtor,Tuition fees up to date,Scholarship holder,Target
1265,284,18,0,8,8,7,11.78571429,0,0,8,8,7,11.78571429,0,0,1,1,Graduate
1266,263,18,0,8,8,8,13.42375,0,0,8,8,8,13.42375,0,0,1,1,Graduate
1267,317,20,0,6,8,6,12.5,0,0,6,10,5,14.16666667,0,0,1,0,Graduate
1268,261,20,0,8,8,7,12.46428571,0,0,8,8,7,12.46428571,0,0,1,1,Graduate
1269,411,23,6,11,18,8,12.375,0,3,9,15,5,12.6,0,1,1,0,Enrolled
1270,319,28,0,6,8,1,10,0,0,6,9,0,0,0,0,1,0,Dropout
1271,347,18,0,6,8,5,12.6,0,0,6,10,6,12.42857143,0,0,1,0,Enrolled
1272,169,19,0,5,5,5,12.6,0,0,5,6,4,12.4,0,0,1,0,Graduate
1273,168,34,0,5,7,2,10,0,0,5,6,4,12,0,0,1,0,Dropout
1274,382,35,0,7,7,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
1275,406,32,0,5,7,5,11.6,0,0,5,8,5,12.33333333,0,0,1,0,Graduate
1276,239,19,0,6,8,6,12.16666667,0,0,6,6,6,13.5,0,0,1,0,Graduate
1277,332,18,0,6,10,4,13.6,0,0,6,7,5,12.66666667,0,0,1,0,Graduate
1278,179,35,0,5,8,4,12.5,1,0,5,8,5,11.8,0,0,0,0,Dropout
1279,32,24,0,6,6,4,12.25,0,0,6,10,4,11.5,0,0,1,1,Enrolled
1280,207,20,0,6,7,6,11.71428571,0,0,6,8,6,12.625,0,0,1,1,Graduate
1281,350,18,0,6,7,6,13.5,0,0,6,7,6,13,0,0,1,1,Graduate
1282,272,20,0,8,8,7,13.02428571,0,0,8,8,7,13.02428571,0,0,1,1,Graduate
1283,247,18,0,6,12,0,0,0,0,6,0,0,0,0,0,0,0,Dropout
1284,144,18,0,5,6,5,17.33333333,0,0,5,8,5,18.57142857,0,0,1,1,Graduate
1285,317,20,0,5,7,4,11,0,0,5,7,4,11.5,0,0,1,1,Graduate
1286,377,19,0,7,10,6,13.66666667,0,0,7,9,6,12.5,0,0,1,0,Dropout
1287,77,20,0,6,9,6,11.375,0,0,6,6,5,13.8,0,0,1,1,Enrolled
1288,202,19,0,6,6,6,12.83333333,0,0,6,8,6,11.83333333,0,0,1,0,Graduate
1289,345,20,0,6,9,5,12.6,0,0,6,11,4,11.5,0,0,1,0,Graduate
1290,260,22,0,7,8,6,14.33333333,0,0,8,9,7,13.77142857,0,0,1,0,Graduate
1291,132,18,0,5,8,4,13.5,0,0,6,10,6,13.625,0,0,1,1,Enrolled
1292,260,19,0,8,8,7,14.28571429,0,0,8,8,7,14.28571429,0,0,1,0,Graduate
1293,53,22,2,6,15,3,11.75,0,0,6,12,2,10,0,0,1,0,Dropout
1294,145,20,0,5,5,5,14.8,0,0,5,5,5,17.6,0,0,1,0,Graduate
1295,54,34,0,6,7,0,0,0,0,6,0,0,0,0,1,0,0,Dropout
1296,32,24,0,6,14,1,10,0,0,5,5,0,0,0,0,1,0,Dropout
1297,322,26,0,5,5,0,0,0,0,5,5,0,0,0,0,1,0,Dropout
1298,269,35,0,7,10,4,12.6,0,0,7,9,5,12.38,0,0,1,0,Dropout
1299,403,22,0,5,9,5,12.42857143,1,0,5,7,5,11.8,0,0,1,0,Graduate
1300,244,26,0,6,10,4,10,0,0,6,11,3,12,0,0,1,0,Enrolled
1301,172,19,0,5,7,3,12.33333333,0,0,5,5,0,0,0,0,1,0,Dropout
1302,245,19,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,Dropout
1303,13,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Graduate
1304,325,21,5,11,12,10,12.1,0,2,8,9,8,13.33333333,0,1,1,0,Graduate
1305,348,19,0,6,7,6,14.71428571,0,0,6,6,6,15,0,0,1,1,Graduate
1306,350,18,0,6,6,6,12.66666667,0,0,6,7,6,12.83333333,0,0,1,0,Graduate
1307,56,23,7,12,14,12,14.38461538,0,5,10,12,10,13.3,0,0,1,1,Graduate
1308,173,18,0,5,5,5,13.4,0,0,5,6,5,12.2,0,0,1,1,Graduate
1309,273,18,0,8,8,7,13.31428571,0,0,8,8,7,13.31428571,0,0,1,0,Graduate
1310,272,19,0,8,8,7,11.98857143,0,0,8,8,7,11.98857143,0,0,1,0,Graduate
1311,187,21,6,11,17,11,11.54545455,0,3,9,13,8,12.88888889,0,0,1,0,Graduate
1312,93,18,0,6,13,6,16.46153846,0,0,6,8,6,13.875,0,0,1,1,Graduate
1313,345,24,0,6,7,6,13.66666667,0,0,6,6,6,12.83333333,0,0,1,1,Graduate
1314,262,18,0,7,8,7,12.65,0,0,8,9,8,13.41111111,0,0,1,0,Dropout
1315,317,18,0,6,7,6,12.33333333,0,0,6,10,3,12,0,0,1,0,Enrolled
1316,261,20,0,7,8,6,14.37,0,0,8,10,7,14.65,0,0,1,0,Graduate
1317,103,19,0,5,13,3,12,2,0,5,8,4,11.75,0,0,1,0,Enrolled
1318,346,18,0,6,12,3,12,0,0,6,15,3,10.66666667,0,0,0,1,Dropout
1319,248,19,0,6,11,4,12,0,0,6,14,3,11,0,0,1,1,Dropout
1320,377,19,0,6,10,5,12.6,0,0,6,7,5,11.2,0,0,1,0,Graduate
1321,225,18,0,6,6,6,12.16666667,0,0,6,6,6,12.33333333,0,1,1,0,Graduate
1322,372,20,0,7,8,6,13.5,0,0,7,8,6,14,0,0,1,0,Enrolled
1323,270,18,0,8,8,8,13.76375,0,0,8,8,8,13.76375,0,0,1,1,Graduate
1324,295,19,0,7,11,6,12.4,0,0,7,8,6,12.8,0,0,1,1,Graduate
1325,173,18,0,5,16,4,10.66666667,0,0,5,11,2,12,0,0,1,0,Enrolled
1326,266,18,0,7,7,6,14.33333333,0,0,7,7,6,14.33333333,0,0,1,0,Graduate
1327,93,21,0,6,12,4,12.5,0,0,6,13,2,12.66666667,0,0,1,0,Enrolled
1328,237,19,0,6,14,1,10,0,0,6,13,0,0,0,1,0,0,Dropout
1329,262,21,0,7,8,7,14.69625,0,0,8,9,8,14.62222222,0,0,1,0,Graduate
1330,93,18,0,6,14,4,11.5,0,0,6,17,3,13.75,0,0,1,0,Enrolled
1331,310,18,0,7,9,7,12.85555556,0,0,8,8,8,13.9125,0,0,1,1,Graduate
1332,260,18,0,7,7,7,13.7,0,0,8,9,8,13.99444444,0,0,1,0,Graduate
1333,153,23,0,5,9,0,0,3,1,5,10,1,12,3,0,0,0,Dropout
1334,202,20,0,6,13,3,11.2,0,0,6,9,4,12,0,0,1,0,Enrolled
1335,260,18,0,7,7,7,13.28571429,0,0,8,9,8,13.33333333,0,0,1,0,Graduate
1336,377,19,0,6,9,5,13,0,0,6,8,5,10.4,0,0,1,0,Enrolled
1337,269,27,0,7,8,6,12.6,0,0,7,9,6,11.68571429,0,0,1,1,Enrolled
1338,172,19,0,5,5,5,12.8,0,0,5,5,4,12,0,1,0,1,Enrolled
1339,158,21,0,6,14,5,11.5,1,0,6,13,5,11,1,0,1,0,Dropout
1340,273,19,0,8,8,7,11.4,0,0,8,8,7,11.4,0,0,1,1,Graduate
1341,205,21,3,6,6,6,12.33333333,0,2,6,8,6,11.33333333,0,0,1,1,Graduate
1342,346,18,0,6,7,5,12.8,0,0,6,10,4,12.2,0,0,1,0,Graduate
1343,98,20,0,5,8,5,12,1,0,5,8,4,15,1,0,1,1,Graduate
1344,373,18,0,6,8,5,13,0,0,6,9,5,13.5,0,0,1,1,Graduate
1345,68,18,0,6,6,6,11.83333333,0,0,6,8,6,11,0,1,0,1,Dropout
1346,100,18,0,6,8,6,14,0,0,6,9,6,13.33333333,0,0,1,0,Graduate
1347,349,18,0,6,6,6,12.33333333,0,0,6,6,6,13.5,0,0,1,1,Graduate
1348,272,19,0,7,10,5,13.04,0,0,7,7,7,12.5,0,0,1,1,Enrolled
1349,94,23,7,11,18,11,13.16666667,0,4,9,15,8,13.33333333,0,1,0,0,Enrolled
1350,97,24,1,6,7,6,12.5,0,0,6,11,6,12.83333333,0,0,1,1,Graduate
1351,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Graduate
1352,272,18,0,8,8,7,15.65714286,0,0,8,8,7,15.65714286,0,0,1,0,Graduate
1353,77,19,0,6,6,6,12.16666667,0,0,6,6,6,11.33333333,0,0,1,0,Graduate
1354,377,19,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
1355,202,20,0,6,11,5,10.6,0,0,6,9,5,11.16666667,0,0,1,1,Enrolled
1356,93,20,0,6,10,6,13.42857143,0,0,6,11,5,12.66666667,0,0,1,0,Enrolled
1357,352,26,0,6,8,4,11.75,0,0,6,12,0,0,0,0,1,0,Dropout
1358,234,36,0,5,10,0,0,0,0,5,5,0,0,0,1,0,0,Dropout
1359,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dropout
1360,140,27,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,Dropout
1361,146,18,0,5,9,1,13,0,0,5,5,0,0,0,0,1,0,Dropout
1362,262,18,0,8,8,7,13.33142857,0,0,8,8,7,13.33142857,0,0,1,1,Graduate
1363,84,28,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
1364,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Graduate
1365,260,19,0,7,7,6,13.7,0,0,7,7,6,13.7,0,0,1,0,Graduate
1366,319,26,0,5,5,0,0,0,0,5,5,0,0,5,1,0,0,Dropout
1367,147,20,4,9,12,9,13.45454545,0,2,7,9,6,13.875,0,0,1,0,Dropout
1368,263,19,0,8,8,7,12.2,0,0,8,8,7,12.2,0,0,1,0,Graduate
1369,168,21,0,5,8,3,10,0,0,5,10,4,11,0,0,1,0,Dropout
1370,336,23,0,6,7,5,13,0,0,6,7,6,12.85714286,0,0,1,1,Graduate
1371,32,29,0,6,11,6,12,0,0,6,6,6,14,0,0,1,0,Graduate
1372,260,20,0,8,8,7,15.02857143,0,0,8,8,7,15.02857143,0,0,1,0,Graduate
1373,202,18,0,6,8,6,12,0,0,6,7,6,11.71428571,0,0,1,0,Graduate
1374,345,19,0,6,8,5,12,0,0,6,8,5,12.4,0,0,1,0,Graduate
1375,304,23,3,7,7,3,13.66666667,0,3,8,8,3,11.33333333,4,0,0,0,Dropout
1376,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dropout
1377,172,18,0,5,6,5,12,0,0,5,7,4,12.5,0,0,1,0,Enrolled
1378,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Graduate
1379,66,21,0,6,6,1,14,0,0,6,7,0,0,7,1,0,0,Dropout
1380,212,22,0,6,6,0,0,0,0,6,7,0,0,0,0,1,0,Dropout
1381,308,21,0,7,8,7,12.375,0,0,7,11,5,12.58333333,0,0,1,0,Graduate
1382,269,32,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,Dropout
1383,55,27,14,18,21,18,11.42105263,0,10,13,16,13,11.07692308,1,0,1,0,Graduate
1384,260,18,0,7,7,6,13.35,0,0,7,7,6,13.35,0,0,1,0,Graduate
1385,84,24,0,6,6,6,15,0,0,6,6,2,16,0,0,1,1,Graduate
1386,153,22,0,5,9,2,10.5,0,0,5,5,0,0,0,0,1,0,Dropout
1387,158,22,0,6,0,0,0,0,0,4,6,0,0,2,0,0,0,Dropout
1388,171,19,0,5,8,5,13.25,0,0,5,6,5,11.83333333,0,0,1,0,Graduate
1389,136,19,0,5,10,0,0,0,0,5,5,0,0,0,0,1,0,Dropout
1390,95,21,0,5,7,4,11.5,0,0,5,15,3,10.6,4,0,1,0,Enrolled
1391,266,18,0,8,8,8,13.88125,0,0,8,8,8,13.88125,0,0,1,1,Graduate
1392,242,18,0,6,8,6,11.33333333,0,0,6,8,5,12.6,0,0,1,0,Graduate
1393,9,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Dropout
1394,207,19,0,6,7,6,12.85714286,0,0,6,7,6,13.66666667,0,0,1,0,Graduate
1395,365,19,0,6,6,5,11.6,0,0,6,6,6,12.5,0,1,1,0,Graduate
1396,237,18,0,6,9,5,11.4,0,0,6,6,6,11.33333333,0,0,1,1,Graduate
1397,153,20,0,6,11,6,13.33333333,0,0,6,10,6,13,0,0,1,0,Enrolled
1398,78,22,2,7,7,7,13.57142857,0,5,9,9,9,13.77777778,0,1,1,1,Graduate
1399,297,31,0,7,13,6,11.83333333,0,0,7,8,7,12.22857143,0,0,1,0,Graduate
1400,379,19,0,7,7,7,14.42857143,0,0,7,7,7,14.14285714,0,0,1,1,Graduate
1401,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Enrolled
1402,242,18,0,6,8,6,12.28571429,0,0,6,9,5,12.4,0,0,1,1,Graduate
1403,93,21,0,5,7,5,14.4,0,0,5,5,5,13.8,0,0,1,0,Graduate
1404,278,18,0,7,8,7,13.15,0,0,8,9,8,15.06875,0,0,1,1,Graduate
1405,192,25,0,5,6,0,0,0,0,5,5,0,0,0,1,0,0,Dropout
1406,128,21,0,5,5,0,0,0,0,6,8,0,0,0,1,1,0,Dropout
1407,284,19,0,8,8,7,12.34285714,0,0,8,8,7,12.34285714,0,0,1,1,Graduate
1408,348,19,0,6,6,5,12.2,0,0,6,7,5,10.8,0,0,1,0,Enrolled
1409,237,22,0,6,10,4,10.5,0,0,6,14,1,11,0,0,1,0,Dropout
1410,190,19,0,5,5,5,10.6,0,0,5,8,5,11.6,0,0,1,0,Graduate
1411,32,58,0,6,6,0,0,0,0,6,6,0,0,0,0,1,0,Dropout
1412,223,19,0,6,8,4,11.25,0,0,6,6,6,12,0,0,1,1,Graduate
1413,330,23,3,9,11,6,10.5,0,4,10,10,10,11.7,0,0,1,0,Graduate
1414,348,19,0,6,11,4,11,0,0,6,11,3,11.66666667,0,0,1,1,Enrolled
1415,280,18,0,7,7,7,13.45714286,0,0,8,8,8,14.5125,0,0,1,0,Graduate
1416,95,20,0,5,6,5,12.6,0,0,5,8,4,12.33333333,0,0,1,0,Graduate
1417,111,18,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,Dropout
1418,320,18,0,6,6,6,13.66666667,0,0,6,8,5,13.6,0,0,1,0,Graduate
1419,185,18,0,5,5,5,11.6,0,0,5,5,5,11.8,0,1,1,1,Graduate
1420,156,24,0,6,9,6,12.57142857,0,0,6,10,5,12.83333333,0,0,1,0,Dropout
1421,385,18,0,6,7,5,11.8,0,0,6,7,5,11.4,0,0,1,0,Dropout
1422,171,19,0,5,5,5,11.6,0,0,5,11,3,12.66666667,0,0,1,1,Enrolled
1423,208,19,0,6,8,6,11.33333333,0,0,6,6,6,11.83333333,0,0,1,1,Graduate
1424,240,18,0,6,6,6,10.66666667,0,0,6,6,6,11.5,0,0,1,0,Graduate
1425,164,18,0,5,10,4,13.5,1,0,5,5,5,13.4,0,0,1,0,Enrolled
1426,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Graduate
1427,96,22,2,6,9,6,13.33333333,0,1,6,9,4,11.5,0,0,1,0,Graduate
1428,240,19,0,6,9,5,13.4,0,0,6,16,2,13.5,0,0,1,0,Enrolled
1429,207,21,0,6,8,3,10.2,0,0,6,13,4,12.25,0,0,1,1,Enrolled
1430,347,21,0,6,6,5,13,0,0,6,7,6,12.83333333,0,0,1,1,Graduate
1431,272,18,0,8,11,7,12.90857143,0,0,8,11,7,12.90857143,0,0,1,1,Graduate
1432,381,20,0,6,12,4,12,0,0,6,11,1,10,0,0,1,0,Dropout
1433,241,18,0,6,9,6,10.83333333,0,0,6,8,5,11,0,0,1,1,Enrolled
1434,85,19,0,6,6,6,15.33333333,0,0,6,9,6,15.83333333,0,0,1,0,Graduate
1435,266,18,0,7,9,6,12.81666667,0,0,8,11,6,12.875,0,0,1,1,Enrolled
1436,190,26,6,7,7,6,13,0,2,6,6,2,14,0,1,0,0,Dropout
1437,128,19,0,6,11,2,13.5,1,0,5,11,2,11,0,1,1,0,Enrolled
1438,32,35,0,6,7,6,12.5,0,0,6,6,6,12.16666667,0,0,1,0,Graduate
1439,335,19,0,6,7,6,13,0,0,6,6,6,14.33333333,0,0,1,1,Graduate
1440,93,18,0,5,6,4,11.75,0,0,5,10,5,12.57142857,1,0,1,0,Graduate
1441,326,19,0,5,5,4,12.5,0,0,5,5,4,14.25,0,0,1,0,Graduate
1442,9,25,16,17,19,17,11.61111111,0,14,17,22,17,12.05555556,0,0,1,0,Graduate
1443,249,18,0,6,6,6,14,0,0,6,6,6,14.66666667,0,0,1,0,Graduate
1444,57,26,0,6,8,0,0,0,0,6,10,0,0,0,1,0,0,Dropout
1445,409,34,0,5,5,5,13.8,0,0,5,6,5,13.83333333,0,0,1,0,Graduate
1446,242,18,0,5,6,0,0,0,0,5,5,0,0,0,0,0,0,Dropout
1447,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dropout
1448,134,18,0,5,9,4,12.25,0,0,5,9,3,12.33333333,0,0,1,1,Dropout
1449,53,20,0,6,12,3,11.5,0,0,6,12,3,13.66666667,0,0,1,0,Dropout
1450,78,25,2,7,9,6,12.57142857,0,5,9,9,9,12.55555556,0,0,1,0,Graduate
1451,160,18,0,6,9,6,12,0,0,6,10,5,12.16666667,0,0,1,0,Dropout
1452,60,19,8,12,17,11,12,2,4,12,21,12,12.30769231,0,0,1,0,Graduate
1453,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dropout
1454,215,20,1,7,9,6,12,0,2,6,6,6,11.16666667,0,0,1,1,Graduate
1455,144,20,0,5,9,4,11.6,0,0,5,7,4,12.25,2,0,1,0,Enrolled
1456,170,19,0,5,5,0,0,0,0,5,5,0,0,0,0,1,1,Dropout
1457,168,20,0,5,9,5,12,0,0,5,9,4,13,0,0,1,0,Enrolled
1458,263,18,0,7,8,6,13.97666667,0,0,8,12,6,12.04166667,1,0,1,0,Enrolled
1459,317,19,0,6,10,4,12.5,0,0,6,12,1,10,3,0,1,0,Enrolled
1460,180,20,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,Dropout
1461,319,24,0,6,15,4,10.5,0,0,6,16,4,12.5,0,0,1,0,Dropout
1462,53,20,0,6,8,5,12.85714286,0,0,6,11,6,12.3,0,0,1,0,Graduate
1463,329,19,0,5,7,3,11.66666667,0,0,5,5,4,12,0,0,1,0,Enrolled
1464,147,23,0,5,7,2,13,0,0,5,11,1,10,0,0,1,0,Dropout
1465,239,20,0,6,8,6,11.83333333,0,0,6,9,5,10.4,0,0,1,0,Enrolled
1466,43,21,9,11,11,11,12.45454545,0,3,11,17,8,12.75,0,0,1,0,Graduate
1467,132,20,0,5,6,3,11,0,0,5,6,0,0,0,0,1,0,Dropout
1468,145,21,0,5,10,4,13.2,0,0,5,7,4,14.25,2,0,1,0,Enrolled
1469,345,18,0,6,6,6,15.5,0,0,6,6,6,14.16666667,0,0,1,1,Graduate
1470,241,18,0,6,8,6,12.33333333,0,0,6,6,6,13.66666667,0,0,1,0,Graduate
1471,172,18,0,5,13,5,12,0,0,5,9,4,11.4,0,0,1,0,Enrolled
1472,53,20,0,6,12,4,11.6,0,0,6,11,5,11.5,0,0,1,0,Enrolled
1473,347,18,0,6,7,6,11.33333333,0,0,6,8,6,12.28571429,0,0,1,1,Graduate
1474,347,19,0,6,12,0,0,1,0,6,0,0,0,0,0,1,0,Dropout
1475,148,20,0,5,7,4,12,0,0,5,8,2,12.5,0,0,1,0,Enrolled
1476,160,19,0,5,11,4,12,1,0,5,9,5,12.6,0,0,1,0,Graduate
1477,402,33,0,5,11,2,12.5,0,0,5,9,2,11.5,1,1,1,0,Dropout
1478,19,21,6,12,12,12,13.66666667,0,4,11,16,11,13,0,0,1,0,Graduate
1479,54,25,0,6,17,2,14.5,2,0,6,13,0,0,1,1,0,0,Dropout
1480,93,20,0,6,10,4,13.2,0,0,6,8,0,0,0,0,1,1,Dropout
1481,94,22,1,7,11,5,12.16666667,0,4,8,14,5,14.8,0,0,1,1,Dropout
1482,352,39,0,6,10,4,11.25,0,0,6,6,6,11.33333333,0,0,1,0,Graduate
1483,323,21,0,6,8,6,15.16666667,0,0,6,7,6,14.42857143,0,0,1,1,Graduate
1484,237,19,0,6,8,6,11.16666667,0,0,6,7,4,13.4,0,0,1,1,Graduate
1485,269,26,0,7,8,6,10.98333333,0,0,7,8,6,10.98333333,0,0,1,1,Graduate
1486,215,19,0,6,8,4,10.75,0,0,6,11,5,11.5,0,0,1,1,Graduate
1487,94,20,7,12,15,11,13.38461538,0,4,9,13,7,14.28571429,0,0,0,1,Graduate
1488,320,25,0,6,8,6,11.28571429,0,0,6,10,5,12.2,0,0,1,1,Enrolled
1489,39,24,0,6,13,0,0,3,0,6,6,0,0,0,0,1,0,Dropout
1490,136,20,0,5,7,4,13,0,0,5,9,5,14.83333333,3,0,1,0,Graduate
1491,54,29,0,6,9,6,16.11111111,0,0,6,7,6,13.5,0,0,1,0,Graduate
1492,345,20,0,6,8,6,11.5,0,0,6,8,6,11,0,0,1,0,Graduate
1493,154,20,0,6,15,4,10.75,0,0,6,12,2,10.5,0,0,1,0,Dropout
1494,319,24,0,6,10,4,11.6,0,0,6,8,5,13,0,0,1,1,Graduate
1495,269,24,0,7,21,0,0,3,0,7,7,0,0,0,1,1,0,Dropout
1496,129,23,0,5,5,5,13.8,0,0,5,7,5,14.14285714,0,0,1,0,Graduate
1497,299,20,0,7,8,7,13.58571429,0,0,8,8,8,14.6875,0,0,1,0,Graduate
1498,321,19,0,6,8,6,13.85714286,0,0,6,8,5,13,0,0,1,0,Graduate
1499,54,28,0,6,12,5,12,0,0,6,10,6,12.33333333,0,0,1,0,Enrolled
1500,53,20,0,6,9,6,13.44444444,0,0,6,9,5,12.6,0,0,1,1,Graduate
1501,75,18,0,6,6,6,14,0,0,6,7,6,13.85714286,0,0,1,0,Graduate
1502,317,20,0,6,10,1,12,1,0,6,0,0,0,0,1,1,0,Dropout
1503,402,33,0,5,5,5,14.2,0,0,5,6,5,13.83333333,0,0,1,0,Graduate
1504,269,35,0,7,11,5,13.34,0,0,7,9,5,10.84,0,0,1,0,Enrolled
1505,269,27,3,8,12,7,12.45714286,0,3,8,12,7,12.45714286,0,0,1,0,Enrolled
1506,365,19,0,6,12,3,11,0,0,6,12,3,12,0,0,0,0,Dropout
1507,402,31,0,5,13,4,10.5,0,0,5,10,4,10.5,0,0,1,1,Enrolled
1508,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Graduate
1509,69,22,9,13,13,13,14,0,7,12,13,12,13,0,0,1,0,Graduate
1510,271,39,0,7,0,0,0,0,0,8,0,0,0,0,0,1,0,Dropout
1511,237,22,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,Dropout
1512,402,47,0,5,8,4,10,0,0,5,8,4,12.5,0,0,1,0,Enrolled
1513,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Graduate
1514,250,19,0,6,6,6,13.5,0,0,6,6,6,14.33333333,0,0,1,0,Graduate
1515,265,19,0,7,0,0,0,0,0,8,0,0,0,0,0,1,0,Dropout
1516,9,21,15,17,18,17,13.38888889,0,15,17,18,17,14.88888889,0,0,1,1,Graduate
1517,274,39,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,Dropout
1518,18,19,6,12,12,12,13.58333333,0,4,11,12,11,13.58333333,0,0,1,0,Graduate
1519,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Enrolled
1520,179,24,0,5,5,0,0,0,0,5,5,0,0,0,1,0,0,Dropout
1521,402,27,0,5,9,1,10,0,0,5,5,0,0,0,0,1,0,Dropout
1522,402,29,0,5,5,5,15.2,0,0,5,5,5,15.2,0,0,1,0,Graduate
1523,98,20,0,6,12,4,12.8,0,0,6,17,0,0,0,0,1,0,Dropout
1524,317,21,0,5,7,5,11.16666667,0,0,5,5,4,11,0,0,1,0,Dropout
1525,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Enrolled
1526,260,19,0,8,9,7,12.82857143,0,0,8,9,7,12.82857143,0,0,1,0,Graduate
1527,347,19,0,6,6,6,12.5,0,0,6,10,4,12.6,0,1,0,0,Dropout
1528,126,28,0,5,12,3,10,0,0,5,10,3,12.4,0,0,1,1,Graduate
1529,5,21,0,6,6,6,11.5,0,0,6,10,4,13.25,0,0,0,0,Graduate
1530,285,23,0,8,11,7,11.32857143,0,0,8,11,7,11.32857143,0,1,0,0,Dropout
1531,54,39,0,6,15,2,13,2,0,6,13,3,13,1,0,1,0,Enrolled
1532,275,18,0,7,7,6,13.03333333,0,0,7,7,6,13.03333333,0,0,1,0,Graduate
1533,363,59,0,6,8,6,12.16666667,0,0,6,7,4,11.75,0,0,1,0,Graduate
1534,129,30,0,5,6,4,14.5,0,0,5,10,3,16.2,0,1,1,0,Enrolled
1535,93,18,0,5,7,5,14.4,1,0,5,5,5,13.6,0,0,1,0,Graduate
1536,405,41,2,6,10,4,12.25,0,3,7,9,6,12.5,0,0,1,0,Enrolled
1537,269,27,0,7,14,0,0,0,0,7,14,0,0,0,0,1,0,Dropout
1538,202,18,0,6,6,6,12.66666667,0,0,6,6,6,12,0,0,1,1,Graduate
1539,391,20,0,6,14,2,12,0,0,6,14,3,11.66666667,0,1,0,0,Dropout
1540,126,32,0,5,6,0,0,0,0,5,5,0,0,0,0,0,0,Dropout
1541,172,19,0,5,5,3,11.66666667,0,0,5,10,4,10.8,0,0,1,0,Dropout
1542,375,41,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
1543,44,38,0,5,12,1,10,0,0,5,10,0,0,0,0,1,0,Dropout
1544,159,35,0,7,8,0,0,1,0,6,9,0,0,0,0,1,0,Dropout
1545,32,27,0,6,11,4,12.25,0,0,6,16,3,12,0,0,1,0,Dropout
1546,68,19,0,6,10,4,12,1,0,6,6,6,12.5,0,0,1,0,Graduate
1547,356,18,0,6,7,5,12.6,0,0,6,6,5,11.8,0,0,0,0,Enrolled
1548,402,39,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,Dropout
1549,2,37,0,5,5,0,0,0,0,5,10,0,0,0,0,0,0,Dropout
1550,269,37,0,8,8,0,0,1,0,8,8,0,0,1,0,0,0,Dropout
1551,39,35,11,16,16,16,12.6875,0,11,13,13,13,12,0,0,1,1,Graduate
1552,169,49,9,13,22,10,10.4,0,4,9,18,6,10.66666667,0,0,1,0,Graduate
1553,181,52,11,15,26,14,10.46666667,0,9,12,16,12,10.92307692,0,0,1,0,Graduate
1554,95,18,0,5,10,5,14.33333333,2,0,5,8,5,13,1,0,1,0,Graduate
1555,32,30,0,7,7,6,14.66666667,1,0,6,7,6,14.33333333,0,0,1,1,Graduate
1556,266,21,0,7,7,7,12.83571429,0,0,8,8,8,14.23125,0,0,1,0,Graduate
1557,144,20,0,5,5,0,0,0,0,5,0,0,0,0,0,1,0,Dropout
1558,172,18,0,5,9,0,0,0,0,5,5,0,0,0,1,1,0,Enrolled
1559,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dropout
1560,272,18,0,8,8,8,13.24875,0,0,8,8,8,13.24875,0,0,1,0,Graduate
1561,3,20,0,7,10,7,12.85714286,0,0,7,7,4,12.75,0,0,1,0,Enrolled
1562,160,21,0,6,12,5,13.6,0,0,6,10,4,14.25,0,0,1,0,Enrolled
1563,176,22,0,5,6,3,14,0,0,5,8,5,12.4,0,0,1,1,Graduate
